historical_success_rate,historical_failure_count,consecutive_failures,total_orders,customer_age_days,previous_recovery_success,root_cause,payment_method,attempt_number,amount_bucket,hour_of_day,day_of_week,action_type,delay_hours,recovered
0.552,11,1,8,201,1,repeated_failure,upi,1,low,16,2,CUSTOMER_MESSAGE,0,1
0.552,11,2,8,201,1,unknown,wallet,2,medium,1,2,RETRY_LATER,1,0
0.552,11,2,8,201,1,unknown,wallet,2,medium,1,2,RETRY_LATER,6,0
0.552,11,2,8,201,1,unknown,wallet,2,medium,1,2,RETRY_LATER,24,0
0.552,11,2,8,201,1,unknown,wallet,2,medium,1,2,ALTERNATIVE_PAYMENT,0,0
0.552,11,2,8,201,1,unknown,wallet,2,medium,1,2,CUSTOMER_MESSAGE,0,0
0.842,4,3,48,453,0,unknown,card,3,medium,23,1,RETRY_LATER,1,0
0.842,4,3,48,453,0,unknown,card,3,medium,23,1,RETRY_LATER,6,0
0.842,4,3,48,453,0,unknown,card,3,medium,23,1,RETRY_LATER,24,0
0.842,4,3,48,453,0,unknown,card,3,medium,23,1,ALTERNATIVE_PAYMENT,0,0
0.842,4,3,48,453,0,unknown,card,3,medium,23,1,CUSTOMER_MESSAGE,0,1
0.842,4,2,48,453,0,temporary_failure,netbanking,3,low,12,4,RETRY_LATER,1,0
0.842,4,2,48,453,0,temporary_failure,netbanking,3,low,12,4,RETRY_LATER,6,1
0.842,4,2,48,453,0,temporary_failure,netbanking,3,low,12,4,RETRY_LATER,24,0
0.842,4,2,48,453,0,temporary_failure,netbanking,3,low,12,4,ALTERNATIVE_PAYMENT,0,1
0.842,4,2,48,453,0,temporary_failure,netbanking,3,low,12,4,CUSTOMER_MESSAGE,0,1
0.842,4,1,48,453,0,bank_unavailable,wallet,1,high,9,2,RETRY_LATER,1,1
0.842,4,1,48,453,0,bank_unavailable,wallet,1,high,9,2,RETRY_LATER,6,1
0.842,4,1,48,453,0,bank_unavailable,wallet,1,high,9,2,RETRY_LATER,24,1
0.842,4,1,48,453,0,bank_unavailable,wallet,1,high,9,2,ALTERNATIVE_PAYMENT,0,1
0.842,4,1,48,453,0,bank_unavailable,wallet,1,high,9,2,CUSTOMER_MESSAGE,0,0
0.842,4,2,48,453,0,insufficient_funds,card,1,high,8,0,RETRY_LATER,1,0
0.842,4,2,48,453,0,insufficient_funds,card,1,high,8,0,RETRY_LATER,6,0
0.842,4,2,48,453,0,insufficient_funds,card,1,high,8,0,RETRY_LATER,24,0
0.842,4,2,48,453,0,insufficient_funds,card,1,high,8,0,ALTERNATIVE_PAYMENT,0,1
0.842,4,2,48,453,0,insufficient_funds,card,1,high,8,0,CUSTOMER_MESSAGE,0,1
0.842,4,2,48,453,0,card_expired,netbanking,2,medium,20,6,RETRY_LATER,1,0
0.842,4,2,48,453,0,card_expired,netbanking,2,medium,20,6,RETRY_LATER,6,0
0.842,4,2,48,453,0,card_expired,netbanking,2,medium,20,6,RETRY_LATER,24,0
0.842,4,2,48,453,0,card_expired,netbanking,2,medium,20,6,ALTERNATIVE_PAYMENT,0,0
0.842,4,2,48,453,0,card_expired,netbanking,2,medium,20,6,CUSTOMER_MESSAGE,0,1
0.845,4,3,11,504,1,insufficient_funds,card,1,medium,1,4,RETRY_LATER,1,0
0.845,4,3,11,504,1,insufficient_funds,card,1,medium,1,4,RETRY_LATER,6,0
0.845,4,3,11,504,1,insufficient_funds,card,1,medium,1,4,RETRY_LATER,24,1
0.845,4,3,11,504,1,insufficient_funds,card,1,medium,1,4,ALTERNATIVE_PAYMENT,0,0
0.845,4,3,11,504,1,insufficient_funds,card,1,medium,1,4,CUSTOMER_MESSAGE,0,1
0.845,4,1,11,504,1,temporary_failure,card,2,high,6,2,RETRY_LATER,1,1
0.845,4,1,11,504,1,temporary_failure,card,2,high,6,2,RETRY_LATER,6,1
0.845,4,1,11,504,1,temporary_failure,card,2,high,6,2,RETRY_LATER,24,1
0.845,4,1,11,504,1,temporary_failure,card,2,high,6,2,ALTERNATIVE_PAYMENT,0,1
0.845,4,1,11,504,1,temporary_failure,card,2,high,6,2,CUSTOMER_MESSAGE,0,0
0.845,4,4,11,504,1,temporary_failure,wallet,1,medium,12,3,RETRY_LATER,1,1
0.845,4,4,11,504,1,temporary_failure,wallet,1,medium,12,3,RETRY_LATER,6,1
0.845,4,4,11,504,1,temporary_failure,wallet,1,medium,12,3,RETRY_LATER,24,1
0.845,4,4,11,504,1,temporary_failure,wallet,1,medium,12,3,ALTERNATIVE_PAYMENT,0,1
0.845,4,4,11,504,1,temporary_failure,wallet,1,medium,12,3,CUSTOMER_MESSAGE,0,1
0.845,4,1,11,504,1,invalid_payment_method,netbanking,1,medium,19,0,RETRY_LATER,1,0
0.845,4,1,11,504,1,invalid_payment_method,netbanking,1,medium,19,0,RETRY_LATER,6,0
0.845,4,1,11,504,1,invalid_payment_method,netbanking,1,medium,19,0,RETRY_LATER,24,1
0.845,4,1,11,504,1,invalid_payment_method,netbanking,1,medium,19,0,ALTERNATIVE_PAYMENT,0,1
0.845,4,1,11,504,1,invalid_payment_method,netbanking,1,medium,19,0,CUSTOMER_MESSAGE,0,1
0.845,4,1,11,504,1,repeated_failure,card,2,high,1,0,RETRY_LATER,1,0
0.845,4,1,11,504,1,repeated_failure,card,2,high,1,0,RETRY_LATER,6,1
0.845,4,1,11,504,1,repeated_failure,card,2,high,1,0,RETRY_LATER,24,0
0.845,4,1,11,504,1,repeated_failure,card,2,high,1,0,ALTERNATIVE_PAYMENT,0,0
0.845,4,1,11,504,1,repeated_failure,card,2,high,1,0,CUSTOMER_MESSAGE,0,0
0.984,1,2,34,197,0,repeated_failure,card,1,low,15,1,RETRY_LATER,1,0
0.984,1,2,34,197,0,repeated_failure,card,1,low,15,1,RETRY_LATER,6,1
0.984,1,2,34,197,0,repeated_failure,card,1,low,15,1,RETRY_LATER,24,0
0.984,1,2,34,197,0,repeated_failure,card,1,low,15,1,ALTERNATIVE_PAYMENT,0,1
0.984,1,2,34,197,0,repeated_failure,card,1,low,15,1,CUSTOMER_MESSAGE,0,0
0.984,1,1,34,197,0,unknown,upi,1,medium,7,6,RETRY_LATER,1,1
0.984,1,1,34,197,0,unknown,upi,1,medium,7,6,RETRY_LATER,6,1
0.984,1,1,34,197,0,unknown,upi,1,medium,7,6,RETRY_LATER,24,0
0.984,1,1,34,197,0,unknown,upi,1,medium,7,6,ALTERNATIVE_PAYMENT,0,1
0.984,1,1,34,197,0,unknown,upi,1,medium,7,6,CUSTOMER_MESSAGE,0,1
0.984,1,3,34,197,0,invalid_payment_method,upi,3,high,17,1,RETRY_LATER,1,0
0.984,1,3,34,197,0,invalid_payment_method,upi,3,high,17,1,RETRY_LATER,6,0
0.984,1,3,34,197,0,invalid_payment_method,upi,3,high,17,1,RETRY_LATER,24,0
0.984,1,3,34,197,0,invalid_payment_method,upi,3,high,17,1,ALTERNATIVE_PAYMENT,0,1
0.984,1,3,34,197,0,invalid_payment_method,upi,3,high,17,1,CUSTOMER_MESSAGE,0,0
0.984,1,1,34,197,0,insufficient_funds,upi,1,high,8,1,RETRY_LATER,1,0
0.984,1,1,34,197,0,insufficient_funds,upi,1,high,8,1,RETRY_LATER,6,0
0.984,1,1,34,197,0,insufficient_funds,upi,1,high,8,1,RETRY_LATER,24,1
0.984,1,1,34,197,0,insufficient_funds,upi,1,high,8,1,ALTERNATIVE_PAYMENT,0,0
0.984,1,1,34,197,0,insufficient_funds,upi,1,high,8,1,CUSTOMER_MESSAGE,0,0
0.984,1,1,34,197,0,card_expired,upi,1,low,8,6,RETRY_LATER,1,0
0.984,1,1,34,197,0,card_expired,upi,1,low,8,6,RETRY_LATER,6,0
0.984,1,1,34,197,0,card_expired,upi,1,low,8,6,RETRY_LATER,24,0
0.984,1,1,34,197,0,card_expired,upi,1,low,8,6,ALTERNATIVE_PAYMENT,0,1
0.984,1,1,34,197,0,card_expired,upi,1,low,8,6,CUSTOMER_MESSAGE,0,1
0.941,3,3,27,307,1,bank_unavailable,wallet,1,high,10,2,RETRY_LATER,1,1
0.941,3,3,27,307,1,bank_unavailable,wallet,1,high,10,2,RETRY_LATER,6,1
0.941,3,3,27,307,1,bank_unavailable,wallet,1,high,10,2,RETRY_LATER,24,1
0.941,3,3,27,307,1,bank_unavailable,wallet,1,high,10,2,ALTERNATIVE_PAYMENT,0,1
0.941,3,3,27,307,1,bank_unavailable,wallet,1,high,10,2,CUSTOMER_MESSAGE,0,0
0.941,3,3,27,307,1,invalid_payment_method,wallet,2,medium,23,5,RETRY_LATER,1,0
0.941,3,3,27,307,1,invalid_payment_method,wallet,2,medium,23,5,RETRY_LATER,6,0
0.941,3,3,27,307,1,invalid_payment_method,wallet,2,medium,23,5,RETRY_LATER,24,0
0.941,3,3,27,307,1,invalid_payment_method,wallet,2,medium,23,5,ALTERNATIVE_PAYMENT,0,1
0.941,3,3,27,307,1,invalid_payment_method,wallet,2,medium,23,5,CUSTOMER_MESSAGE,0,0
0.941,3,1,27,307,1,repeated_failure,upi,2,low,16,3,RETRY_LATER,1,0
0.941,3,1,27,307,1,repeated_failure,upi,2,low,16,3,RETRY_LATER,6,0
0.941,3,1,27,307,1,repeated_failure,upi,2,low,16,3,RETRY_LATER,24,0
0.941,3,1,27,307,1,repeated_failure,upi,2,low,16,3,ALTERNATIVE_PAYMENT,0,1
0.941,3,1,27,307,1,repeated_failure,upi,2,low,16,3,CUSTOMER_MESSAGE,0,0
0.941,3,1,27,307,1,temporary_failure,card,2,medium,18,4,RETRY_LATER,1,1
0.941,3,1,27,307,1,temporary_failure,card,2,medium,18,4,RETRY_LATER,6,1
0.941,3,1,27,307,1,temporary_failure,card,2,medium,18,4,RETRY_LATER,24,1
0.941,3,1,27,307,1,temporary_failure,card,2,medium,18,4,ALTERNATIVE_PAYMENT,0,0
0.941,3,1,27,307,1,temporary_failure,card,2,medium,18,4,CUSTOMER_MESSAGE,0,1
0.941,3,2,27,307,1,card_expired,netbanking,2,high,9,6,RETRY_LATER,1,0
0.941,3,2,27,307,1,card_expired,netbanking,2,high,9,6,RETRY_LATER,6,0
0.941,3,2,27,307,1,card_expired,netbanking,2,high,9,6,RETRY_LATER,24,1
0.941,3,2,27,307,1,card_expired,netbanking,2,high,9,6,ALTERNATIVE_PAYMENT,0,1
0.941,3,2,27,307,1,card_expired,netbanking,2,high,9,6,CUSTOMER_MESSAGE,0,0
0.277,24,1,8,49,0,bank_unavailable,card,1,high,10,2,RETRY_LATER,1,0
0.277,24,1,8,49,0,bank_unavailable,card,1,high,10,2,RETRY_LATER,6,1
0.277,24,1,8,49,0,bank_unavailable,card,1,high,10,2,RETRY_LATER,24,1
0.277,24,1,8,49,0,bank_unavailable,card,1,high,10,2,ALTERNATIVE_PAYMENT,0,1
0.277,24,1,8,49,0,bank_unavailable,card,1,high,10,2,CUSTOMER_MESSAGE,0,0
0.277,24,1,8,49,0,invalid_payment_method,card,1,medium,11,6,RETRY_LATER,1,0
0.277,24,1,8,49,0,invalid_payment_method,card,1,medium,11,6,RETRY_LATER,6,0
0.277,24,1,8,49,0,invalid_payment_method,card,1,medium,11,6,RETRY_LATER,24,1
0.277,24,1,8,49,0,invalid_payment_method,card,1,medium,11,6,ALTERNATIVE_PAYMENT,0,0
0.277,24,1,8,49,0,invalid_payment_method,card,1,medium,11,6,CUSTOMER_MESSAGE,0,0
0.277,24,4,8,49,0,processor_timeout,upi,1,high,7,4,RETRY_LATER,1,1
0.277,24,4,8,49,0,processor_timeout,upi,1,high,7,4,RETRY_LATER,6,0
0.277,24,4,8,49,0,processor_timeout,upi,1,high,7,4,RETRY_LATER,24,0
0.277,24,4,8,49,0,processor_timeout,upi,1,high,7,4,ALTERNATIVE_PAYMENT,0,0
0.277,24,4,8,49,0,processor_timeout,upi,1,high,7,4,CUSTOMER_MESSAGE,0,0
0.277,24,1,8,49,0,temporary_failure,upi,1,medium,1,2,RETRY_LATER,1,1
0.277,24,1,8,49,0,temporary_failure,upi,1,medium,1,2,RETRY_LATER,6,1
0.277,24,1,8,49,0,temporary_failure,upi,1,medium,1,2,RETRY_LATER,24,1
0.277,24,1,8,49,0,temporary_failure,upi,1,medium,1,2,ALTERNATIVE_PAYMENT,0,0
0.277,24,1,8,49,0,temporary_failure,upi,1,medium,1,2,CUSTOMER_MESSAGE,0,1
0.277,24,2,8,49,0,insufficient_funds,card,1,low,3,3,RETRY_LATER,1,0
0.277,24,2,8,49,0,insufficient_funds,card,1,low,3,3,RETRY_LATER,6,1
0.277,24,2,8,49,0,insufficient_funds,card,1,low,3,3,RETRY_LATER,24,0
0.277,24,2,8,49,0,insufficient_funds,card,1,low,3,3,ALTERNATIVE_PAYMENT,0,0
0.277,24,2,8,49,0,insufficient_funds,card,1,low,3,3,CUSTOMER_MESSAGE,0,1
0.612,1,3,1,43,0,repeated_failure,upi,1,high,22,1,RETRY_LATER,1,0
0.612,1,3,1,43,0,repeated_failure,upi,1,high,22,1,RETRY_LATER,6,1
0.612,1,3,1,43,0,repeated_failure,upi,1,high,22,1,RETRY_LATER,24,0
0.612,1,3,1,43,0,repeated_failure,upi,1,high,22,1,ALTERNATIVE_PAYMENT,0,0
0.612,1,3,1,43,0,repeated_failure,upi,1,high,22,1,CUSTOMER_MESSAGE,0,0
0.612,1,1,1,43,0,repeated_failure,upi,2,medium,11,6,RETRY_LATER,1,0
0.612,1,1,1,43,0,repeated_failure,upi,2,medium,11,6,RETRY_LATER,6,0
0.612,1,1,1,43,0,repeated_failure,upi,2,medium,11,6,RETRY_LATER,24,0
0.612,1,1,1,43,0,repeated_failure,upi,2,medium,11,6,ALTERNATIVE_PAYMENT,0,0
0.612,1,1,1,43,0,repeated_failure,upi,2,medium,11,6,CUSTOMER_MESSAGE,0,1
0.612,1,1,1,43,0,processor_timeout,upi,1,medium,6,3,RETRY_LATER,1,1
0.612,1,1,1,43,0,processor_timeout,upi,1,medium,6,3,RETRY_LATER,6,1
0.612,1,1,1,43,0,processor_timeout,upi,1,medium,6,3,RETRY_LATER,24,1
0.612,1,1,1,43,0,processor_timeout,upi,1,medium,6,3,ALTERNATIVE_PAYMENT,0,0
0.612,1,1,1,43,0,processor_timeout,upi,1,medium,6,3,CUSTOMER_MESSAGE,0,0
0.612,1,3,1,43,0,repeated_failure,card,1,low,7,1,RETRY_LATER,1,0
0.612,1,3,1,43,0,repeated_failure,card,1,low,7,1,RETRY_LATER,6,0
0.612,1,3,1,43,0,repeated_failure,card,1,low,7,1,RETRY_LATER,24,0
0.612,1,3,1,43,0,repeated_failure,card,1,low,7,1,ALTERNATIVE_PAYMENT,0,0
0.612,1,3,1,43,0,repeated_failure,card,1,low,7,1,CUSTOMER_MESSAGE,0,0
0.612,1,1,1,43,0,processor_timeout,netbanking,1,high,10,1,RETRY_LATER,1,1
0.612,1,1,1,43,0,processor_timeout,netbanking,1,high,10,1,RETRY_LATER,6,1
0.612,1,1,1,43,0,processor_timeout,netbanking,1,high,10,1,RETRY_LATER,24,0
0.612,1,1,1,43,0,processor_timeout,netbanking,1,high,10,1,ALTERNATIVE_PAYMENT,0,0
0.612,1,1,1,43,0,processor_timeout,netbanking,1,high,10,1,CUSTOMER_MESSAGE,0,1
0.7,9,2,9,169,1,temporary_failure,upi,1,low,1,0,RETRY_LATER,1,1
0.7,9,2,9,169,1,temporary_failure,upi,1,low,1,0,RETRY_LATER,6,1
0.7,9,2,9,169,1,temporary_failure,upi,1,low,1,0,RETRY_LATER,24,1
0.7,9,2,9,169,1,temporary_failure,upi,1,low,1,0,ALTERNATIVE_PAYMENT,0,1
0.7,9,2,9,169,1,temporary_failure,upi,1,low,1,0,CUSTOMER_MESSAGE,0,1
0.7,9,1,9,169,1,temporary_failure,upi,1,medium,3,4,RETRY_LATER,1,1
0.7,9,1,9,169,1,temporary_failure,upi,1,medium,3,4,RETRY_LATER,6,1
0.7,9,1,9,169,1,temporary_failure,upi,1,medium,3,4,RETRY_LATER,24,1
0.7,9,1,9,169,1,temporary_failure,upi,1,medium,3,4,ALTERNATIVE_PAYMENT,0,0
0.7,9,1,9,169,1,temporary_failure,upi,1,medium,3,4,CUSTOMER_MESSAGE,0,1
0.7,9,1,9,169,1,invalid_payment_method,upi,1,medium,10,2,RETRY_LATER,1,0
0.7,9,1,9,169,1,invalid_payment_method,upi,1,medium,10,2,RETRY_LATER,6,0
0.7,9,1,9,169,1,invalid_payment_method,upi,1,medium,10,2,RETRY_LATER,24,0
0.7,9,1,9,169,1,invalid_payment_method,upi,1,medium,10,2,ALTERNATIVE_PAYMENT,0,1
0.7,9,1,9,169,1,invalid_payment_method,upi,1,medium,10,2,CUSTOMER_MESSAGE,0,0
0.7,9,1,9,169,1,insufficient_funds,netbanking,1,low,4,6,RETRY_LATER,1,0
0.7,9,1,9,169,1,insufficient_funds,netbanking,1,low,4,6,RETRY_LATER,6,0
0.7,9,1,9,169,1,insufficient_funds,netbanking,1,low,4,6,RETRY_LATER,24,1
0.7,9,1,9,169,1,insufficient_funds,netbanking,1,low,4,6,ALTERNATIVE_PAYMENT,0,0
0.7,9,1,9,169,1,insufficient_funds,netbanking,1,low,4,6,CUSTOMER_MESSAGE,0,0
0.7,9,2,9,169,1,processor_timeout,wallet,3,low,17,2,RETRY_LATER,1,0
0.7,9,2,9,169,1,processor_timeout,wallet,3,low,17,2,RETRY_LATER,6,1
0.7,9,2,9,169,1,processor_timeout,wallet,3,low,17,2,RETRY_LATER,24,0
0.7,9,2,9,169,1,processor_timeout,wallet,3,low,17,2,ALTERNATIVE_PAYMENT,0,0
0.7,9,2,9,169,1,processor_timeout,wallet,3,low,17,2,CUSTOMER_MESSAGE,0,0
0.343,19,2,8,45,0,bank_unavailable,card,1,low,18,2,RETRY_LATER,1,0
0.343,19,2,8,45,0,bank_unavailable,card,1,low,18,2,RETRY_LATER,6,1
0.343,19,2,8,45,0,bank_unavailable,card,1,low,18,2,RETRY_LATER,24,0
0.343,19,2,8,45,0,bank_unavailable,card,1,low,18,2,ALTERNATIVE_PAYMENT,0,1
0.343,19,2,8,45,0,bank_unavailable,card,1,low,18,2,CUSTOMER_MESSAGE,0,0
0.343,19,1,8,45,0,unknown,netbanking,2,high,6,1,RETRY_LATER,1,0
0.343,19,1,8,45,0,unknown,netbanking,2,high,6,1,RETRY_LATER,6,0
0.343,19,1,8,45,0,unknown,netbanking,2,high,6,1,RETRY_LATER,24,1
0.343,19,1,8,45,0,unknown,netbanking,2,high,6,1,ALTERNATIVE_PAYMENT,0,0
0.343,19,1,8,45,0,unknown,netbanking,2,high,6,1,CUSTOMER_MESSAGE,0,0
0.343,19,1,8,45,0,invalid_payment_method,card,2,medium,5,2,RETRY_LATER,1,0
0.343,19,1,8,45,0,invalid_payment_method,card,2,medium,5,2,RETRY_LATER,6,0
0.343,19,1,8,45,0,invalid_payment_method,card,2,medium,5,2,RETRY_LATER,24,0
0.343,19,1,8,45,0,invalid_payment_method,card,2,medium,5,2,ALTERNATIVE_PAYMENT,0,1
0.343,19,1,8,45,0,invalid_payment_method,card,2,medium,5,2,CUSTOMER_MESSAGE,0,0
0.343,19,1,8,45,0,invalid_payment_method,upi,1,low,6,2,RETRY_LATER,1,0
0.343,19,1,8,45,0,invalid_payment_method,upi,1,low,6,2,RETRY_LATER,6,0
0.343,19,1,8,45,0,invalid_payment_method,upi,1,low,6,2,RETRY_LATER,24,0
0.343,19,1,8,45,0,invalid_payment_method,upi,1,low,6,2,ALTERNATIVE_PAYMENT,0,1
0.343,19,1,8,45,0,invalid_payment_method,upi,1,low,6,2,CUSTOMER_MESSAGE,0,1
0.343,19,2,8,45,0,invalid_payment_method,netbanking,2,high,0,1,RETRY_LATER,1,0
0.343,19,2,8,45,0,invalid_payment_method,netbanking,2,high,0,1,RETRY_LATER,6,0
0.343,19,2,8,45,0,invalid_payment_method,netbanking,2,high,0,1,RETRY_LATER,24,1
0.343,19,2,8,45,0,invalid_payment_method,netbanking,2,high,0,1,ALTERNATIVE_PAYMENT,0,0
0.343,19,2,8,45,0,invalid_payment_method,netbanking,2,high,0,1,CUSTOMER_MESSAGE,0,1
0.917,0,1,34,458,1,invalid_payment_method,card,1,high,22,0,RETRY_LATER,1,0
0.917,0,1,34,458,1,invalid_payment_method,card,1,high,22,0,RETRY_LATER,6,1
0.917,0,1,34,458,1,invalid_payment_method,card,1,high,22,0,RETRY_LATER,24,0
0.917,0,1,34,458,1,invalid_payment_method,card,1,high,22,0,ALTERNATIVE_PAYMENT,0,1
0.917,0,1,34,458,1,invalid_payment_method,card,1,high,22,0,CUSTOMER_MESSAGE,0,1
0.917,0,3,34,458,1,bank_unavailable,netbanking,2,low,23,5,RETRY_LATER,1,1
0.917,0,3,34,458,1,bank_unavailable,netbanking,2,low,23,5,RETRY_LATER,6,0
0.917,0,3,34,458,1,bank_unavailable,netbanking,2,low,23,5,RETRY_LATER,24,0
0.917,0,3,34,458,1,bank_unavailable,netbanking,2,low,23,5,ALTERNATIVE_PAYMENT,0,0
0.917,0,3,34,458,1,bank_unavailable,netbanking,2,low,23,5,CUSTOMER_MESSAGE,0,0
0.917,0,2,34,458,1,bank_unavailable,netbanking,1,low,16,3,RETRY_LATER,1,0
0.917,0,2,34,458,1,bank_unavailable,netbanking,1,low,16,3,RETRY_LATER,6,1
0.917,0,2,34,458,1,bank_unavailable,netbanking,1,low,16,3,RETRY_LATER,24,1
0.917,0,2,34,458,1,bank_unavailable,netbanking,1,low,16,3,ALTERNATIVE_PAYMENT,0,1
0.917,0,2,34,458,1,bank_unavailable,netbanking,1,low,16,3,CUSTOMER_MESSAGE,0,0
0.917,0,2,34,458,1,unknown,wallet,1,low,13,1,RETRY_LATER,1,1
0.917,0,2,34,458,1,unknown,wallet,1,low,13,1,RETRY_LATER,6,1
0.917,0,2,34,458,1,unknown,wallet,1,low,13,1,RETRY_LATER,24,1
0.917,0,2,34,458,1,unknown,wallet,1,low,13,1,ALTERNATIVE_PAYMENT,0,1
0.917,0,2,34,458,1,unknown,wallet,1,low,13,1,CUSTOMER_MESSAGE,0,0
0.917,0,2,34,458,1,repeated_failure,netbanking,2,high,1,4,RETRY_LATER,1,0
0.917,0,2,34,458,1,repeated_failure,netbanking,2,high,1,4,RETRY_LATER,6,1
0.917,0,2,34,458,1,repeated_failure,netbanking,2,high,1,4,RETRY_LATER,24,0
0.917,0,2,34,458,1,repeated_failure,netbanking,2,high,1,4,ALTERNATIVE_PAYMENT,0,1
0.917,0,2,34,458,1,repeated_failure,netbanking,2,high,1,4,CUSTOMER_MESSAGE,0,0
0.659,7,2,11,224,1,invalid_payment_method,card,2,high,7,6,RETRY_LATER,1,0
0.659,7,2,11,224,1,invalid_payment_method,card,2,high,7,6,RETRY_LATER,6,0
0.659,7,2,11,224,1,invalid_payment_method,card,2,high,7,6,RETRY_LATER,24,0
0.659,7,2,11,224,1,invalid_payment_method,card,2,high,7,6,ALTERNATIVE_PAYMENT,0,1
0.659,7,2,11,224,1,invalid_payment_method,card,2,high,7,6,CUSTOMER_MESSAGE,0,0
0.659,7,4,11,224,1,card_expired,card,1,high,1,3,RETRY_LATER,1,0
0.659,7,4,11,224,1,card_expired,card,1,high,1,3,RETRY_LATER,6,0
0.659,7,4,11,224,1,card_expired,card,1,high,1,3,RETRY_LATER,24,0
0.659,7,4,11,224,1,card_expired,card,1,high,1,3,ALTERNATIVE_PAYMENT,0,1
0.659,7,4,11,224,1,card_expired,card,1,high,1,3,CUSTOMER_MESSAGE,0,1
0.659,7,1,11,224,1,unknown,netbanking,1,high,7,6,RETRY_LATER,1,1
0.659,7,1,11,224,1,unknown,netbanking,1,high,7,6,RETRY_LATER,6,0
0.659,7,1,11,224,1,unknown,netbanking,1,high,7,6,RETRY_LATER,24,1
0.659,7,1,11,224,1,unknown,netbanking,1,high,7,6,ALTERNATIVE_PAYMENT,0,1
0.659,7,1,11,224,1,unknown,netbanking,1,high,7,6,CUSTOMER_MESSAGE,0,0
0.659,7,1,11,224,1,repeated_failure,card,1,high,10,3,RETRY_LATER,1,0
0.659,7,1,11,224,1,repeated_failure,card,1,high,10,3,RETRY_LATER,6,0
0.659,7,1,11,224,1,repeated_failure,card,1,high,10,3,RETRY_LATER,24,1
0.659,7,1,11,224,1,repeated_failure,card,1,high,10,3,ALTERNATIVE_PAYMENT,0,1
0.659,7,1,11,224,1,repeated_failure,card,1,high,10,3,CUSTOMER_MESSAGE,0,1
0.659,7,2,11,224,1,insufficient_funds,netbanking,1,high,2,0,RETRY_LATER,1,0
0.659,7,2,11,224,1,insufficient_funds,netbanking,1,high,2,0,RETRY_LATER,6,0
0.659,7,2,11,224,1,insufficient_funds,netbanking,1,high,2,0,RETRY_LATER,24,0
0.659,7,2,11,224,1,insufficient_funds,netbanking,1,high,2,0,ALTERNATIVE_PAYMENT,0,0
0.659,7,2,11,224,1,insufficient_funds,netbanking,1,high,2,0,CUSTOMER_MESSAGE,0,0
0.647,11,2,10,165,1,processor_timeout,netbanking,1,low,11,6,RETRY_LATER,1,1
0.647,11,2,10,165,1,processor_timeout,netbanking,1,low,11,6,RETRY_LATER,6,1
0.647,11,2,10,165,1,processor_timeout,netbanking,1,low,11,6,RETRY_LATER,24,1
0.647,11,2,10,165,1,processor_timeout,netbanking,1,low,11,6,ALTERNATIVE_PAYMENT,0,0
0.647,11,2,10,165,1,processor_timeout,netbanking,1,low,11,6,CUSTOMER_MESSAGE,0,1
0.647,11,2,10,165,1,temporary_failure,wallet,2,high,21,0,RETRY_LATER,1,1
0.647,11,2,10,165,1,temporary_failure,wallet,2,high,21,0,RETRY_LATER,6,1
0.647,11,2,10,165,1,temporary_failure,wallet,2,high,21,0,RETRY_LATER,24,1
0.647,11,2,10,165,1,temporary_failure,wallet,2,high,21,0,ALTERNATIVE_PAYMENT,0,1
0.647,11,2,10,165,1,temporary_failure,wallet,2,high,21,0,CUSTOMER_MESSAGE,0,1
0.647,11,4,10,165,1,invalid_payment_method,upi,1,low,23,0,RETRY_LATER,1,0
0.647,11,4,10,165,1,invalid_payment_method,upi,1,low,23,0,RETRY_LATER,6,0
0.647,11,4,10,165,1,invalid_payment_method,upi,1,low,23,0,RETRY_LATER,24,0
0.647,11,4,10,165,1,invalid_payment_method,upi,1,low,23,0,ALTERNATIVE_PAYMENT,0,0
0.647,11,4,10,165,1,invalid_payment_method,upi,1,low,23,0,CUSTOMER_MESSAGE,0,0
0.647,11,2,10,165,1,processor_timeout,wallet,2,low,6,2,RETRY_LATER,1,1
0.647,11,2,10,165,1,processor_timeout,wallet,2,low,6,2,RETRY_LATER,6,1
0.647,11,2,10,165,1,processor_timeout,wallet,2,low,6,2,RETRY_LATER,24,1
0.647,11,2,10,165,1,processor_timeout,wallet,2,low,6,2,ALTERNATIVE_PAYMENT,0,1
0.647,11,2,10,165,1,processor_timeout,wallet,2,low,6,2,CUSTOMER_MESSAGE,0,1
0.647,11,1,10,165,1,temporary_failure,upi,1,medium,16,6,RETRY_LATER,1,1
0.647,11,1,10,165,1,temporary_failure,upi,1,medium,16,6,RETRY_LATER,6,1
0.647,11,1,10,165,1,temporary_failure,upi,1,medium,16,6,RETRY_LATER,24,1
0.647,11,1,10,165,1,temporary_failure,upi,1,medium,16,6,ALTERNATIVE_PAYMENT,0,0
0.647,11,1,10,165,1,temporary_failure,upi,1,medium,16,6,CUSTOMER_MESSAGE,0,0
0.41,10,2,7,110,1,unknown,netbanking,1,high,8,6,RETRY_LATER,1,0
0.41,10,2,7,110,1,unknown,netbanking,1,high,8,6,RETRY_LATER,6,0
0.41,10,2,7,110,1,unknown,netbanking,1,high,8,6,RETRY_LATER,24,1
0.41,10,2,7,110,1,unknown,netbanking,1,high,8,6,ALTERNATIVE_PAYMENT,0,0
0.41,10,2,7,110,1,unknown,netbanking,1,high,8,6,CUSTOMER_MESSAGE,0,0
